"LOCATION","Country","REG_ID","Region","IND","Indicator","ISC11","Education ISCED level","GENDER","Gender","MEAS","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,2.498,,
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,1.567,,
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,1.734,,
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,2.412,,
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,3.559,,
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,4.275,,
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,4.465,,
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,4.803,,
"GRC","Greece","EL53","Western Macedonia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,5.192,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,12.936,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,14.69,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,15.654,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,15.347,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,16.412,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,18.038,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,17.629,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,17.397,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,18.11,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,19.135,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,19.626,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,18.826,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,19.624,,
"AUT","Austria","AT13","Vienna","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,20.8,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,1.216,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,1.032,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,0.887,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,0.929,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,0.926,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,0.855,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,0.711,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,0.595,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,0.828,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,0.684,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,0.636,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,0.699,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,0.787,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,0.705,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.844,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.823,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,0.8,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,0.784134,,
"COL","Colombia","CO18","Caquetá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,0.769649,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,4.6,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,3.7,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,3.6,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,3.7,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,3.3,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,2.4,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,2.4,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,2.8,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,3.7,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,3,,
"POL","Poland","PL41","Greater Poland","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,2.7,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2001","2001","PC","Percentage","0","Units",,,1.951,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,2.098,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,2.802,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,2.087,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,2.006,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,2.5,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,3.41,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,3.03,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,2.967,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,2.871,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,3.105,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,2.927,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,2.626,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,2.734,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,2.448,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,2.461,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,2.261,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,2.418,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,2.04385,,
"COL","Colombia","CO13","Bolívar","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,1.96224,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2000","2000","PC","Percentage","0","Units",,,1.347,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2001","2001","PC","Percentage","0","Units",,,1.074,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,0.836,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,2.548,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,2.055,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,1.985,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,2.09,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,2.002,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,2.255,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,2.145,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,2.414,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,2.304,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,3.007,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,2.75,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,2.093,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,1.977,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,3.114,,
"GRC","Greece","EL43","Crete","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,3.775,,
"CHL","Chile","CL15","Arica y Parinacota","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,3.648,,
"CHL","Chile","CL15","Arica y Parinacota","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,4.282,,
"CHL","Chile","CL15","Arica y Parinacota","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,5.46,,
"CHL","Chile","CL15","Arica y Parinacota","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,3.763,,
"CHL","Chile","CL15","Arica y Parinacota","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,6.5688,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,33.5641,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,32.9217,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,33.8075,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,33.5879,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,34.982,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,34.8369,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,35.6245,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,35.5822,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,36.2292,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,37.8962,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,32.9598,,
"CHE","Switzerland","CH04","Zurich","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,26.1554,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2000","2000","PC","Percentage","0","Units",,,1.426,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2001","2001","PC","Percentage","0","Units",,,1.675,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,1.457,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,4.161,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,2.521,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,2.482,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,3.195,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,3.064,,
